m,r,d,A_norm_0,A_norm_1,AMP_norm_0,AMP_norm_1,DRS_H_div_AMP_norm_0_mean,DRS_H_div_AMP_norm_1_mean,DRS_H_rank_ratio_mean,DRS_time_mean
280,70,100,72424,1005.4881019362725,72414,1119.178571922252,0.258520068803686,0.6790813365959458,0.6968253968253969,105.66448706666667
280,70,10,6874,259.80711384651977,6827,287.5499272267583,0.35295279701660925,0.7859460775382883,0.12698412698412698,32.072194833333334
280,70,25,17368,416.922136252021,17356,400.5892049822008,0.3755768874208015,0.7518950660693595,0.2222222222222222,64.21098243333334
300,75,100,83885,1177.9723715455184,84075,1251.0083233939445,0.26242668531212315,0.6726461684761534,0.717037037037037,109.5770954
300,75,10,7358,272.399337837729,7350,289.655501046066,0.32672239524472163,0.7862282083377693,0.08740740740740742,31.22393736666667
300,75,25,19591,426.9016627102174,19316,428.05906285899727,0.36833048000135055,0.7532736471051047,0.21777777777777776,49.95845573333333
320,80,100,94697,1270.2114510877484,94738,1301.73856055408,0.2590837674857633,0.6789012968372324,0.6749999999999999,103.8152521
320,80,10,9123,318.88378132643123,9055,302.29700824068163,0.30359638560779784,0.7739086639681109,0.10000000000000002,41.1778611
320,80,25,22673,458.4775203441548,22593,486.5696702686795,0.36034844859792187,0.737908171036138,0.20694444444444446,58.7504007
340,85,100,107258,1416.2013773971812,107242,1377.6760109465054,0.26123235649672466,0.68006624469616,0.7084967320261438,106.95265396666667
340,85,10,9886,356.7420283710101,9755,347.5234241832712,0.35487798971007933,0.7822863521823518,0.11895424836601308,83.6123748
340,85,25,25337,492.1232470464755,25224,502.9936932681312,0.3451379323259995,0.7365928958126252,0.24705882352941178,87.75551746666667
360,90,100,119311,1470.345507590164,119141,1463.8874396830295,0.2632722684666526,0.6799545264579255,0.719753086419753,138.27719596666665
360,90,10,11332,407.6105714231319,11537,397.0523406194093,0.3792104354394652,0.7850118287878095,0.11604938271604937,42.664120966666665
360,90,25,26918,555.7883013188224,26757,551.2989316410209,0.3294760740270934,0.7337441800846483,0.2333333333333333,74.75983186666666
380,95,100,134356,1751.0647234973837,134721,1812.275819358076,0.26349806314588187,0.6808923019648132,0.7204678362573099,211.4997397333333
380,95,10,12578,436.16377492427,12441,411.96810151791715,0.345967943648052,0.7843230614760093,0.13450292397660818,150.75427086666664
380,95,25,31358,602.591116953911,31022,608.8606826512096,0.3271765208928418,0.748462846517239,0.23976608187134504,108.83288716666668
400,100,100,148243,1766.6698156383895,147906,1813.0278618565153,0.26330672442978215,0.6784156641179432,0.7266666666666666,224.38953853333336
400,100,10,14053,434.7299226049274,14175,444.0489744229568,0.3797572404035711,0.7906768401850076,0.13111111111111112,239.52734213333335
400,100,25,33617,641.6789404830054,33698,655.0363437203396,0.33094597737313536,0.7358041527225018,0.24111111111111108,222.20209836666666
420,105,100,162833,1952.1403130960318,162451,1830.8908783088762,0.2644578044522364,0.6726336120245874,0.7523809523809524,314.223874
420,105,10,14968,458.14488134514295,14840,442.3539114271656,0.3399291458683109,0.7840876111880256,0.1259259259259259,154.98059613333336
420,105,25,36706,622.5133515759064,36487,635.2215549324861,0.36278051101301845,0.7350117101800772,0.2698412698412698,182.15023443333334
440,110,100,179421,2199.1989736082774,179442,2140.047111038501,0.2638588642862581,0.6760124567097269,0.7515151515151516,360.45471640000005
440,110,10,16999,504.5523948594064,17008,497.6876081881742,0.33531747064294254,0.7608128799599051,0.11515151515151516,154.8133123
