m,r,d,A_norm_0,A_norm_1,AMP_norm_0,AMP_norm_1,DRS_H_div_AMP_norm_0_mean,DRS_H_div_AMP_norm_1_mean,DRS_H_rank_ratio_mean,DRS_time_mean
340,85,100,107258,1416.2013773971812,107242,1377.6760109465054,0.5275649470669997,0.7400281164469446,0.0,35.09888136666667
340,85,10,9886,356.7420283710101,9755,347.5234241832712,0.38578655975008574,0.7911722651703398,0.0,54.681598900000004
340,85,25,25337,492.1232470464755,25224,502.9936932681312,0.41481791375350757,0.7445315713127109,0.0,41.74875103333334
360,90,100,119311,1470.345507590164,119141,1463.8874396830295,0.5324646118389134,0.7453031836995655,0.0,46.25637173333333
360,90,10,11332,407.6105714231319,11537,397.0523406194093,0.36275259219640077,0.7716424537593928,0.0,74.35517553333334
360,90,25,26918,555.7883013188224,26757,551.2989316410209,0.40926690669507493,0.7523714062908328,0.0,56.936757899999996
380,95,100,134356,1751.0647234973837,134721,1812.275819358076,0.5545841420220042,0.7505367329231635,0.0,88.65511513333333
380,95,10,12578,436.16377492427,12441,411.96810151791715,0.40297633737468525,0.7814276265051073,0.0,125.23621933333334
380,95,25,31358,602.591116953911,31022,608.8606826512096,0.4494940062378281,0.7545385391990488,0.0,197.92934163333334
400,100,100,148243,1766.6698156383895,147906,1813.0278618565153,0.5482868376706743,0.7378899817269153,0.0,143.9184412333333
400,100,10,14053,434.7299226049274,14175,444.0489744229568,0.4068610627013338,0.7777375274700585,0.0,222.85067260000002
400,100,25,33617,641.6789404830054,33698,655.0363437203396,0.42415900679011215,0.747269003470774,0.0,395.40972446666666
420,105,100,162833,1952.1403130960318,162451,1830.8908783088762,0.5576157059790496,0.7542786195599551,0.0,155.6641814
420,105,10,14968,458.14488134514295,14840,442.3539114271656,0.3285186115409895,0.7674997896754419,0.0,178.83823803333334
420,105,25,36706,622.5133515759064,36487,635.2215549324861,0.387787048112783,0.7314365122338652,0.0,307.23795986666664
440,110,100,179421,2199.1989736082774,179442,2140.047111038501,0.5601666085394409,0.7481912947145909,0.0,124.38090950000002
